device_id,timestamp,temperature,humidity,status
D0095,2026-01-19 09:55:00,32.4,81.3,Normal
D0026,2026-01-19 10:00:00,31.4,83.82,Critical
D0037,2026-01-19 10:05:00,27.15,35.81,Normal
D0070,2026-01-19 10:10:00,27.07,55.56,Normal
D0092,2026-01-19 10:15:00,36.9,42.77,Warning
D0020,2026-01-19 10:20:00,27.7,43.82,Warning
D0052,2026-01-19 10:25:00,27.77,71.1,Warning
D0085,2026-01-19 10:30:00,32.81,37.0,Warning
D0016,2026-01-19 10:35:00,28.17,68.53,Critical
D0008,2026-01-19 10:40:00,30.0,62.35,Warning
D0068,2026-01-19 10:45:00,24.67,85.94,Normal
D0078,2026-01-19 10:50:00,31.66,47.49,Normal
D0021,2026-01-19 10:55:00,22.22,77.61,Warning
D0075,2026-01-19 11:00:00,31.37,59.31,Critical
D0042,2026-01-19 11:05:00,24.28,46.04,Warning
D0031,2026-01-19 11:10:00,23.57,66.23,Normal
D0066,2026-01-19 11:15:00,27.59,70.59,Normal
D0017,2026-01-19 11:20:00,33.96,58.05,Warning
D0014,2026-01-19 11:25:00,29.2,72.47,Normal
D0095,2026-01-19 11:30:00,25.77,40.53,Critical
,2026-01-19 11:35:00,32.74,59.19,Critical
D0073,2026-01-19 11:40:00,28.77,61.86,Critical
D0016,2026-01-19 11:45:00,24.87,46.99,Critical
D0031,2026-01-19 11:50:00,28.91,42.78,Normal
D0039,2026-01-19 11:55:00,28.16,70.86,Normal
D0024,2026-01-19 12:00:00,28.87,39.36,Critical
D0022,2026-01-19 12:05:00,23.52,,Critical
D0082,2026-01-19 12:10:00,27.88,,Normal
D0059,2026-01-19 12:15:00,,63.19,Normal
D0049,2026-01-19 12:20:00,26.97,89.09,Warning
D0096,2026-01-19 12:25:00,29.02,80.0,Warning
D0048,2026-01-19 12:30:00,26.91,85.58,Warning
D0085,2026-01-19 12:35:00,32.22,79.74,Critical
D0012,2026-01-19 12:40:00,32.48,68.92,Normal
D0039,2026-01-19 12:45:00,32.22,72.78,Critical
D0058,2026-01-19 12:50:00,29.58,77.03,Warning
D0060,2026-01-19 12:55:00,24.37,44.12,Critical
D0041,2026-01-19 13:00:00,21.15,66.54,Normal
D0005,2026-01-19 13:05:00,27.08,66.26,Warning
D0088,2026-01-19 13:10:00,20.62,43.77,Warning
D0015,2026-01-19 13:15:00,33.25,78.51,Warning
D0096,2026-01-19 13:20:00,26.7,86.27,Warning
D0069,2026-01-19 13:25:00,25.53,50.48,Normal
D0058,2026-01-19 13:30:00,36.92,78.93,Normal
D0070,2026-01-19 13:35:00,30.95,67.98,Warning
D0052,2026-01-19 13:40:00,32.23,60.54,Critical
D0021,2026-01-19 13:45:00,31.34,53.95,Critical
D0058,2026-01-19 13:50:00,,55.1,Normal
D0025,2026-01-19 13:55:00,27.66,87.53,Warning
D0092,2026-01-19 14:00:00,38.25,89.94,Critical
D0080,2026-01-19 14:05:00,35.63,59.86,Warning
D0075,2026-01-19 14:10:00,24.24,85.43,Normal
D0039,2026-01-19 14:15:00,33.14,54.31,Warning
D0057,2026-01-19 14:20:00,26.97,44.35,Normal
D0073,2026-01-19 14:25:00,29.36,72.27,Warning
D0069,2026-01-19 14:30:00,33.35,53.6,Warning
D0090,2026-01-19 14:35:00,29.02,59.5,Warning
D0011,2026-01-19 14:40:00,31.52,35.38,Warning
D0060,2026-01-19 14:45:00,34.08,44.36,Warning
D0077,2026-01-19 14:50:00,26.43,39.99,Warning
D0029,2026-01-19 14:55:00,30.43,75.04,Warning
D0097,2026-01-19 15:00:00,25.87,52.5,Normal
,2026-01-19 15:05:00,26.65,43.21,Warning
D0043,2026-01-19 15:10:00,22.82,84.44,Normal
D0089,2026-01-19 15:15:00,21.81,67.87,Warning
D0036,2026-01-19 15:20:00,26.97,81.17,Normal
D0056,2026-01-19 15:25:00,36.59,41.05,Critical
D0031,2026-01-19 15:30:00,36.24,54.87,Warning
D0064,2026-01-19 15:35:00,24.74,84.39,Critical
D0093,2026-01-19 15:40:00,26.98,77.41,Critical
D0081,2026-01-19 15:45:00,35.58,58.17,Critical
D0035,2026-01-19 15:50:00,28.33,62.98,Critical
D0028,2026-01-19 15:55:00,30.9,78.7,Warning
D0062,2026-01-19 16:00:00,25.31,77.3,Critical
D0050,2026-01-19 16:05:00,34.42,89.34,Normal
D0016,2026-01-19 16:10:00,29.85,43.75,Warning
D0026,2026-01-19 16:15:00,25.52,45.97,Critical
D0045,2026-01-19 16:20:00,34.34,44.41,Warning
D0086,2026-01-19 16:25:00,22.89,57.28,Normal
D0032,2026-01-19 16:30:00,33.36,62.64,Critical
D0005,2026-01-19 16:35:00,32.95,53.5,Normal
D0087,2026-01-19 16:40:00,33.08,88.68,Critical
D0099,2026-01-19 16:45:00,32.56,38.53,Critical
D0081,2026-01-19 16:50:00,30.38,79.36,Warning
D0019,2026-01-19 16:55:00,25.24,65.96,Critical
D0025,2026-01-19 17:00:00,26.4,52.45,Normal
D0071,2026-01-19 17:05:00,33.15,72.86,Warning
D0079,2026-01-19 17:10:00,27.64,79.4,Normal
D0027,2026-01-19 17:15:00,32.35,57.16,Warning
D0077,2026-01-19 17:20:00,28.18,52.97,Normal
D0065,2026-01-19 17:25:00,28.83,77.56,Critical
D0057,2026-01-19 17:30:00,28.72,45.27,Normal
D0070,2026-01-19 17:35:00,N/A,42.17,Warning
D0029,2026-01-19 17:40:00,27.07,80.91,Warning
D0069,2026-01-19 17:45:00,28.64,52.17,Critical
D0077,2026-01-19 17:50:00,29.47,35.46,Warning
D0089,2026-01-19 17:55:00,21.54,70.86,Normal
D0014,2026-01-19 18:00:00,33.7,61.78,Normal
D0083,2026-01-19 18:05:00,23.66,52.59,Critical
D0094,2026-01-19 18:10:00,28.71,40.51,Warning
D0048,2026-01-19 18:15:00,31.0,80.8,Warning
D0021,2026-01-19 18:20:00,29.53,45.01,Warning
D0051,2026-01-19 18:25:00,29.6,86.15,Warning
D0094,2026-01-19 18:30:00,30.86,57.82,Critical
D0086,2026-01-19 18:35:00,31.51,88.16,Normal
D0094,2026-01-19 18:40:00,28.83,87.94,Critical
D0061,2026-01-19 18:45:00,31.17,83.19,Warning
D0057,2026-01-19 18:50:00,22.65,61.19,Critical
D0093,2026-01-19 18:55:00,23.31,54.2,Normal
D0082,2026-01-19 19:00:00,26.64,57.55,Warning
D0013,2026-01-19 19:05:00,30.41,58.55,Normal
D0007,2026-01-19 19:10:00,28.25,51.63,Critical
D0084,2026-01-19 19:15:00,35.75,53.56,Warning
D0044,2026-01-19 19:20:00,34.06,89.01,Critical
D0081,2026-01-19 19:25:00,27.55,67.13,Warning
D0098,2026-01-19 19:30:00,29.2,57.04,Normal
D0017,2026-01-19 19:35:00,32.04,76.41,
D0066,2026-01-19 19:40:00,30.02,76.49,Normal
D0074,2026-01-19 19:45:00,27.13,46.41,Normal
D0045,2026-01-19 19:50:00,30.03,41.58,Normal
D0060,2026-01-19 19:55:00,24.84,85.25,Warning
D0078,2026-01-19 20:00:00,21.2,37.26,Normal
D0097,2026-01-19 20:05:00,31.29,50.14,Warning
D0016,2026-01-19 20:10:00,31.39,80.27,Critical
D0012,2026-01-19 20:15:00,21.17,82.41,Warning
D0066,2026-01-19 20:20:00,24.8,44.73,Warning
D0072,2026-01-19 20:25:00,27.81,84.82,Warning
D0063,2026-01-19 20:30:00,29.04,59.18,Normal
D0011,2026-01-19 20:35:00,29.11,85.01,Normal
D0058,2026-01-19 20:40:00,28.98,54.74,Warning
D0062,2026-01-19 20:45:00,23.61,69.37,Critical
D0077,2026-01-19 20:50:00,33.16,35.94,Normal
D0016,2026-01-19 20:55:00,30.07,84.57,Critical
D0094,2026-01-19 21:00:00,28.59,37.98,Warning
D0019,2026-01-19 21:05:00,26.81,61.32,Critical
D0048,2026-01-19 21:10:00,29.61,89.02,Warning
D0093,2026-01-19 21:15:00,24.58,39.64,Critical
D0098,2026-01-19 21:20:00,22.1,73.42,Warning
D0087,2026-01-19 21:25:00,34.04,56.73,Critical
D0033,2026-01-19 21:30:00,26.4,37.65,Normal
D0051,2026-01-19 21:35:00,27.4,77.2,Normal
D0051,2026-01-19 21:40:00,25.49,39.45,Normal
D0031,2026-01-19 21:45:00,29.48,80.15,Warning
D0081,2026-01-19 21:50:00,24.79,200,Warning
D0019,2026-01-19 21:55:00,33.45,75.1,Warning
D0019,2026-01-19 22:00:00,24.69,54.27,Warning
D0066,2026-01-19 22:05:00,30.89,66.63,Normal
D0033,2026-01-19 22:10:00,33.18,36.77,Critical
D0008,2026-01-19 22:15:00,30.58,49.99,Warning
D0047,2026-01-19 22:20:00,30.46,58.85,Normal
D0005,2026-01-19 22:25:00,27.05,61.57,Warning
D0077,2026-01-19 22:30:00,26.54,65.09,Critical
D0077,2026-01-19 22:35:00,26.6,56.87,Critical
D0021,2026-01-19 22:40:00,24.09,71.98,Critical
D0025,2026-01-19 22:45:00,27.01,74.32,Warning
D0033,2026-25-01 12:00:00,29.12,78.96,Normal
D0052,2026-01-19 22:55:00,27.94,41.37,Warning
D0048,2026-01-19 23:00:00,24.18,86.89,Critical
D0071,2026-01-19 23:05:00,24.99,62.51,Critical
D0007,2026-01-19 23:10:00,31.19,55.62,Warning
D0029,2026-01-19 23:15:00,34.1,51.02,Critical
D0091,2026-01-19 23:20:00,31.98,69.57,Critical
D0064,2026-01-19 23:25:00,30.28,48.29,
D0003,2026-01-19 23:30:00,36.48,44.24,Critical
D0078,2026-01-19 23:35:00,33.22,61.65,Warning
D0100,2026-01-19 23:40:00,24.12,66.18,Warning
D0006,2026-01-19 23:45:00,27.62,,Critical
D0046,2026-01-19 23:50:00,35.99,55.44,Normal
D0016,2026-01-19 23:55:00,34.21,59.76,Critical
D0063,2026-01-20 00:00:00,36.35,46.75,Normal
D0096,2026-01-20 00:05:00,21.41,50.14,Critical
D0099,2026-01-20 00:10:00,24.91,47.37,Normal
D0091,2026-01-20 00:15:00,27.58,48.94,Warning
D0098,2026-01-20 00:20:00,25.9,41.32,Normal
D0070,2026-01-20 00:25:00,24.04,65.61,Critical
D0046,2026-01-20 00:30:00,33.18,64.57,Critical
D0079,2026-01-20 00:35:00,28.38,87.78,Critical
D0004 ,2026-01-20 00:40:00,26.09,61.67,Critical
D0022,2026-01-20 00:45:00,30.33,73.59,Warning
D0012,2026-01-20 00:50:00,29.18,74.49,Warning
,2026-01-20 00:55:00,32.9,42.92,Warning
D0067,2026-01-20 01:00:00,26.97,37.1,Critical
D0056,2026-01-20 01:05:00,28.37,52.95,Critical
D0013,2026-01-20 01:10:00,22.76,,Normal
D0030,2026-01-20 01:15:00,30.88,60.87,Warning
D0005,2026-01-20 01:20:00,27.14,83.02,Warning
D0097,2026-01-20 01:25:00,27.12,83.2,Warning
D0008,2026-01-20 01:30:00,30.29,86.06,Warning
D0049,2026-01-20 01:35:00,25.85,49.45,Normal
D0028,2026-01-20 01:40:00,26.07,74.36,Critical
D0029,2026-01-20 01:45:00,30.47,68.34,Warning
D0006,2026-01-20 01:50:00,28.68,48.11,Normal
D0015,2026-01-20 01:55:00,30.69,85.04,Normal
D0015,2026-01-20 02:00:00,18.11,73.6,Normal
D0056,2026-01-20 02:05:00,31.68,41.44,Normal
D0040,2026-01-20 02:10:00,25.2,60.34,Normal
D0018,2026-01-20 02:15:00,23.15,37.75,Normal
D0025,2026-01-20 02:20:00,29.91,85.55,Warning
device-01,2026-01-20 02:25:00,24.53,50.18,Normal
D0021,2026-01-20 02:30:00,37.47,44.66,Warning
D0005,2026-01-20 02:35:00,30.83,64.64,Warning
D0035,2026-01-20 02:40:00,31.89,68.16,Normal
D0097,2026-01-20 02:45:00,29.94,71.33,Warning
D0093,2026-01-20 02:50:00,25.52,35.62,Normal
D0064,2026-01-20 02:55:00,25.28,65.93,Critical
D0065,2026-01-20 03:00:00,25.73,83.97,Critical
D0070,2026-01-20 03:05:00,33.89,41.68,Warning
D0086,2026-01-20 03:10:00,31.24,54.54,Warning
D0037,2026-01-20 03:15:00,24.22,85.14,Warning
D0083,2026-01-20 03:20:00,34.89,55.6,Warning
D0037,2026-01-20 03:25:00,30.58,76.35,Critical
D0040,2026-01-20 03:30:00,30.61,71.08,Normal
D0097,2026-01-20 03:35:00,25.41,35.5,Warning
D0096,2026-01-20 03:40:00,37.09,73.61,Warning
D0008,2026-01-20 03:45:00,28.06,50.29,Critical
D0088,2026-01-20 03:50:00,40.75,47.58,Critical
D0020,2026-01-20 03:55:00,,72.61,Critical
D0012,2026-01-20 04:00:00,33.76,76.72,Critical
D0054,2026-01-20 04:05:00,31.29,41.17,Critical
D0007,2026-01-20 04:10:00,22.28,74.78,Critical
D0045,2026-01-20 04:15:00,29.85,86.46,Warning
D0018,2026-01-20 04:20:00,29.89,57.51,Critical
D0092,2026-01-20 04:25:00,20.32,83.87,Critical
D0066,2026-01-20 04:30:00,29.23,39.62,Critical
D0057,2026-01-20 04:35:00,24.66,81.42,Critical
D0026,2026-01-20 04:40:00,20.58,52.59,Critical
D0041,2026-01-20 04:45:00,21.44,82.61,Critical
D0085,2026-01-20 04:50:00,30.21,73.82,Normal
D0059,2026-01-20 04:55:00,23.28,55.98,Normal
D0068,2026-01-20 05:00:00,36.12,200,Normal
D0052,2026-01-20 05:05:00,24.96,62.82,Critical
D0060,2026-01-20 05:10:00,31.36,51.33,Critical
D0087,2026-01-20 05:15:00,30.19,52.56,Normal
D0061,,23.88,39.7,Normal
D0024,2026-01-20 05:25:00,31.18,35.59,Critical
D0015,2026-01-20 05:30:00,25.73,87.28,Normal
D0077,2026-01-20 05:35:00,28.17,83.36,Normal
D0007,2026-01-20 05:40:00,24.68,58.07,Normal
D0080,2026-01-20 05:45:00,34.01,41.15,Normal
D0004,2026-01-20 05:50:00,30.13,44.26,Warning
D0035,2026-01-20 05:55:00,24.14,39.85,Normal
D0050,2026-01-20 06:00:00,35.65,87.74,Critical
D0051,2026-01-20 06:05:00,24.14,64.01,Critical
D0029,2026-01-20 06:10:00,27.6,44.38,Warning
D0063,2026-01-20 06:15:00,27.38,61.26,Warning
D0079,2026-01-20 06:20:00,30.43,73.1,Warning
D0044,2026-01-20 06:25:00,29.61,51.58,Warning
D0011,2026-01-20 06:30:00,31.79,77.99,Normal
D0050,2026-01-20 06:35:00,17.93,,Normal
D0086,2026-01-20 06:40:00,25.79,85.59,Normal
D0036,2026-01-20 06:45:00,29.15,41.98,Critical
D0028,2026-01-20 06:50:00,28.71,37.55,Warning
D0033,2026-01-20 06:55:00,25.27,69.18,Critical
D0073,2026-01-20 07:00:00,31.97,75.33,Critical
D0025,2026-01-20 07:05:00,23.47,48.47,Normal
D0065,2026-01-20 07:10:00,28.52,37.08,Warning
D0077,2026-01-20 07:15:00,25.63,83.47,Warning
D0044,2026-01-20 07:20:00,35.3,-10,Normal
D0019,2026-01-20 07:25:00,31.4,44.35,Warning
D0060,2026-01-20 07:30:00,25.64,59.24,Normal
D0006,2026-01-20 07:35:00,27.89,60.58,Warning
D0057,2026-01-20 07:40:00,31.84,77.33,Warning
D0020,2026-01-20 07:45:00,21.68,78.27,Critical
D0034,2026-01-20 07:50:00,28.63,44.53,Normal
D0061,2026-01-20 07:55:00,38.6,88.25,Critical
D0046,2026-01-20 08:00:00,27.43,65.59,Normal
D0044,2026-01-20 08:05:00,27.02,67.0,Normal
D0075,2026-01-20 08:10:00,21.55,50.54,Normal
D0049,2026-01-20 08:15:00,27.52,80.41,Warning
D0033,2026-01-20 08:20:00,24.64,88.75,Warning
D0040,2026-01-20 08:25:00,24.88,87.14,Warning
D0063,2026-01-20 08:30:00,25.74,79.03,Warning
D0036,2026-01-20 08:35:00,29.96,88.72,Critical
D0069,2026-01-20 08:40:00,24.5,38.18,Warning
D0060,2026-01-20 08:45:00,37.82,44.76,Critical
D0011,,26.35,37.22,Warning
D0031,2026-01-20 08:55:00,32.86,89.47,Critical
D0001,2026-01-20 09:00:00,30.88,72.41,Normal
D0062,2026-01-20 09:05:00,34.48,80.82,Normal
D0034,2026-01-20 09:10:00,28.57,60.34,Warning
D0085,2026-01-20 09:15:00,23.22,63.88,Normal
D0010,2026-01-20 09:20:00,24.42,61.83,Critical
D0006,2026-01-20 09:25:00,27.77,67.54,Warning
D0089,2026-01-20 09:30:00,26.28,58.43,Warning
D0050,2026-01-20 09:35:00,28.96,64.71,Critical
D0079,2026-01-20 09:40:00,28.75,42.59,Warning
D0083,2026-01-20 09:45:00,31.14,43.54,Normal
D0074,2026-01-20 09:50:00,25.98,53.11,Normal
D0052,2026-01-20 09:55:00,21.42,39.1,Warning
D0053,2026-01-20 10:00:00,27.93,52.46,Critical
D0027,2026-01-20 10:05:00,30.53,53.05,Normal
D0046,2026-01-20 10:10:00,31.18,38.31,Normal
D0011,2026-01-20 10:15:00,28.67,51.71,Critical
D0024,2026-01-20 10:20:00,31.07,76.93,Normal
D0033,2026-01-20 10:25:00,28.39,47.58,Critical
D0092,2026-01-20 10:30:00,25.1,56.58,Critical
D0085,2026-01-20 10:35:00,29.97,38.66,Warning
D0056,2026-01-20 10:40:00,29.93,68.45,Critical
D0026,2026-01-20 10:45:00,27.44,72.55,Warning
D0008,2026-01-20 10:50:00,32.77,46.88,Warning
D0049,2026-01-20 10:55:00,25.43,89.46,Warning
D0046,2026-01-20 11:00:00,28.8,66.65,Normal
D0067,2026-01-20 11:05:00,30.36,62.38,Critical
D0038,2026-01-20 11:10:00,23.8,61.34,Critical
D0007,2026-01-20 11:15:00,33.57,43.94,Normal
D0004,2026-01-20 11:20:00,25.45,55.66,Warning
D0049,2026-01-20 11:25:00,27.8,87.94,Critical
D0057,2026-01-20 11:30:00,31.36,,Warning
D0010,2026-01-20 11:35:00,28.73,52.42,Warning
D0088,2026-01-20 11:40:00,31.0,71.78,Normal
D0020,2026-01-20 11:45:00,27.21,78.59,Critical
D0034,2026-01-20 11:50:00,24.77,61.52,Normal
D0088,2026-01-20 11:55:00,29.04,79.92,Warning
D0002,2026-01-20 12:00:00,28.01,78.12,Normal
D0059,2026-01-20 12:05:00,26.68,54.58,Critical
D0091,2026-01-20 12:10:00,30.94,81.99,Warning
D0030,2026-01-20 12:15:00,36.15,59.75,Warning
D0055,2026-01-20 12:20:00,17.18,50.69,Normal
D0081,2026-01-20 12:25:00,33.9,43.57,Normal
D0079,2026-01-20 12:30:00,26.09,64.68,Warning
D0088,2026-01-20 12:35:00,30.26,59.69,Critical
D0065,2026-01-20 12:40:00,28.04,48.66,Critical
D0024,2026-01-20 12:45:00,25.84,70.85,Warning
D0037,2026-01-20 12:50:00,30.09,79.84,
D0085,2026-01-20 12:55:00,34.89,47.29,Warning
D0056,2026-01-20 13:00:00,30.34,75.44,Critical
D0020,2026-01-20 13:05:00,27.98,48.71,Critical
D0068,2026-01-20 13:10:00,31.32,40.58,Warning
D0001,2026-01-20 13:15:00,31.15,39.45,Warning
D0014,2026-01-20 13:20:00,25.73,72.57,Critical
D0010,2026-01-20 13:25:00,31.0,50.9,Critical
D0027,2026-01-20 13:30:00,33.97,49.11,Critical
D0021,2026-01-20 13:35:00,20.29,35.16,Normal
D0042,2026-01-20 13:40:00,25.57,49.15,Normal
D0015,2026-01-20 13:45:00,33.03,75.32,Normal
D0022,2026-01-20 13:50:00,24.52,75.65,Warning
D0074,2026-01-20 13:55:00,25.16,68.11,Warning
D0062,2026-01-20 14:00:00,20.08,77.93,Normal
D0083,2026-01-20 14:05:00,28.85,67.47,Normal
D0082,2026-01-20 14:10:00,28.41,89.37,Normal
D0099,2026-01-20 14:15:00,30.35,62.0,Normal
D0029,2026-01-20 14:20:00,25.15,77.38,Normal
D0031,2026-01-20 14:25:00,22.51,35.03,Critical
D0068,2026-01-20 14:30:00,23.35,70.34,Critical
D0049,2026-01-20 14:35:00,26.14,55.58,Normal
D0093,2026-01-20 14:40:00,23.03,89.35,Normal
D0080,2026-01-20 14:45:00,30.35,45.26,Warning
D0038,2026-01-20 14:50:00,28.89,63.16,Warning
D0027,2026-01-20 14:55:00,27.77,63.96,Normal
D0068,2026-01-20 15:00:00,37.35,56.8,Warning
D0060,2026-01-20 15:05:00,27.62,84.16,Warning
D0034,2026-01-20 15:10:00,28.37,62.88,Normal
D0052,2026-01-20 15:15:00,25.65,80.49,Normal
D0022,2026-01-20 15:20:00,29.09,73.04,Normal
D0007,2026-01-20 15:25:00,28.81,44.27,Normal
D0063,2026-01-20 15:30:00,31.64,48.7,Critical
D0084,2026-01-20 15:35:00,25.75,48.89,Critical
D0077,2026-01-20 15:40:00,27.68,66.87,Critical
D0003,2026-01-20 15:45:00,31.03,64.54,Warning
D0085,2026-01-20 15:50:00,27.25,53.8,Warning
D0037,2026-01-20 15:55:00,28.47,75.04,Warning
D0080,2026-01-20 16:00:00,22.84,61.97,Warning
D0021,2026-01-20 16:05:00,29.21,47.52,Normal
D0050,2026-01-20 16:10:00,34.36,46.9,Critical
D0028,2026-01-20 16:15:00,36.3,78.8,Critical
D0018,2026-01-20 16:20:00,23.38,72.34,Normal
D0028,2026-01-20 16:25:00,30.01,39.05,Normal
D0060,2026-01-20 16:30:00,33.21,57.32,Critical
D0090,2026-01-20 16:35:00,33.86,52.36,Warning
D0026,2026-01-20 16:40:00,30.29,43.18,Warning
D0010,2026-01-20 16:45:00,27.61,42.06,Normal
D0003,2026-01-20 16:50:00,29.71,72.21,Normal
D0050,2026-01-20 16:55:00,33.28,65.93,Normal
D0034,2026-01-20 17:00:00,29.59,50.74,Critical
D0056,2026-01-20 17:05:00,25.96,76.49,Critical
D0095,2026-01-20 17:10:00,29.11,60.57,Normal
D0018,2026-01-20 17:15:00,25.15,49.08,Normal
D0088,2026-01-20 17:20:00,24.23,67.63,Critical
D0044,2026-01-20 17:25:00,30.99,76.17,Critical
D0088,2026-01-20 17:30:00,25.5,73.95,Critical
D0017,2026-01-20 17:35:00,25.38,56.68,Normal
D0096,2026-01-20 17:40:00,27.92,68.56,Critical
D0068,2026-01-20 17:45:00,28.08,41.4,Critical
D0058,2026-01-20 17:50:00,17.17,53.15,Normal
D0063,2026-01-20 17:55:00,30.25,87.66,Critical
D0041,2026-01-20 18:00:00,34.82,49.02,Warning
D0090,2026-01-20 18:05:00,21.94,44.24,Normal
D0086,2026-01-20 18:10:00,26.99,46.59,Normal
D0039,2026-01-20 18:15:00,24.41,51.69,Warning
D0041,2026-01-20 18:20:00,29.13,35.03,Warning
D0051,2026-01-20 18:25:00,32.32,69.65,Normal
D0037,2026-01-20 18:30:00,25.04,87.31,Critical
D0067,2026-01-20 18:35:00,29.46,41.99,Normal
D0034,2026-01-20 18:40:00,39.21,50.2,Critical
D0091,2026-01-20 18:45:00,30.21,60.04,Warning
D0036,2026-01-20 18:50:00,29.37,89.3,Warning
D0015,2026-01-20 18:55:00,23.25,65.17,warning
D0042,2026-01-20 19:00:00,31.08,,Critical
D0039,2026-01-20 19:05:00,28.63,63.46,Critical
D0041,2026-01-20 19:10:00,28.55,59.01,Critical
D0025,2026-01-20 19:15:00,29.64,37.76,Normal
D0096,2026-01-20 19:20:00,35.59,48.06,Critical
D0037,2026-01-20 19:25:00,34.84,78.89,Critical
D0062,2026-01-20 19:30:00,23.83,66.84,Warning
D0093,2026-01-20 19:35:00,28.3,73.12,Critical
D0009,2026-01-20 19:40:00,32.77,77.01,Critical
D0065,2026-01-20 19:45:00,30.55,48.81,Critical
D0057,2026-01-20 19:50:00,30.86,62.88,Critical
D0078,2026-01-20 19:55:00,20.71,44.82,Normal
D0038,2026-01-20 20:00:00,24.84,38.1,Warning
D0024,2026-01-20 20:05:00,,68.82,Normal
D0062,2026-01-20 20:10:00,32.71,65.97,Warning
D0065,2026-01-20 20:15:00,25.67,60.6,Warning
D0015,2026-01-20 20:20:00,32.11,64.04,Warning
D0100,2026-01-20 20:25:00,27.94,81.61,Normal
D0062,2026-01-20 20:30:00,23.32,87.25,Warning
D0069,2026-01-20 20:35:00,28.68,60.69,Critical
D0029,2026-01-20 20:40:00,28.65,78.91,Critical
D0087,2026-01-20 20:45:00,24.08,50.56,Normal
D0056,2026-01-20 20:50:00,29.49,54.91,Critical
D0037,2026-01-20 20:55:00,22.89,48.12,Critical
D0022,2026-01-20 21:00:00,25.02,66.98,Normal
D0098,2026-01-20 21:05:00,23.73,53.61,Normal
D0098,2026-01-20 21:10:00,28.58,49.89,Warning
D0036,2026-01-20 21:15:00,32.57,54.72,Normal
D0064,2026-01-20 21:20:00,29.62,83.75,Normal
D0068,2026-01-20 21:25:00,26.53,37.63,Warning
D0052,2026-01-20 21:30:00,29.23,49.9,Warning
D0019,2026-01-20 21:35:00,27.07,49.9,Critical
D0048,2026-01-20 21:40:00,23.39,80.92,Normal
D0053,2026-01-20 21:45:00,,65.23,Warning
D0056,2026-01-20 21:50:00,26.99,70.99,Normal
D0067,2026-01-20 21:55:00,34.07,60.77,Normal
D0056,2026-01-20 22:00:00,26.09,60.73,Critical
D0076,2026-01-20 22:05:00,30.29,41.97,Normal
D0023,2026-01-20 22:10:00,31.23,71.01,Warning
D0075,2026-01-20 22:15:00,31.78,68.93,Normal
D0017,2026-01-20 22:20:00,28.87,49.33,Warning
D0042,2026-01-20 22:25:00,24.72,78.06,Warning
D0092,2026-01-20 22:30:00,26.4,68.33,Critical
D0079,2026-01-20 22:35:00,29.52,81.74,Normal
D0020,2026-01-20 22:40:00,24.14,53.8,Warning
D0040,2026-01-20 22:45:00,36.02,68.51,Normal
D0047,2026-01-20 22:50:00,31.52,44.64,Normal
D0043,2026-01-20 22:55:00,29.08,52.92,Critical
D0074,2026-01-20 23:00:00,26.42,70.36,Critical
D0095,2026-01-20 23:05:00,29.9,51.38,Warning
D0036,2026-01-20 23:10:00,25.9,37.33,Normal
D0067,2026-01-20 23:15:00,29.42,72.8,Critical
D0067,2026-01-20 23:20:00,27.81,78.82,Critical
D0035,2026-01-20 23:25:00,24.1,82.44,Normal
D0016,2026-01-20 23:30:00,33.18,66.25,Warning
D0069,2026-01-20 23:35:00,22.72,37.78,Warning
D0019,2026-01-20 23:40:00,22.29,68.16,Normal
D0094,2026-01-20 23:45:00,25.14,35.6,Warning
D0096,2026-01-20 23:50:00,25.49,80.97,Critical
D0005,2026-01-20 23:55:00,20.45,44.58,Warning
D0004,2026-01-21 00:00:00,36.66,39.72,Critical
D0020,2026-01-21 00:05:00,30.95,56.39,Normal
D0062,2026-01-21 00:10:00,26.86,55.59,Critical
D0012,2026-01-21 00:15:00,30.53,84.13,Warning
D0089,2026-01-21 00:20:00,29.81,66.26,Critical
D0021,2026-01-21 00:25:00,34.61,56.87,Critical
D0075,2026-01-21 00:30:00,26.54,88.51,Normal
D0004,2026-01-21 00:35:00,29.46,37.21,Critical
D0078,2026-01-21 00:40:00,24.37,44.21,Warning
D0008,2026-01-21 00:45:00,28.6,38.44,Warning
D0052,2026-01-21 00:50:00,25.78,65.48,Warning
D0072,2026-01-21 00:55:00,30.18,66.3,Critical
D0084,2026-01-21 01:00:00,27.19,87.31,Warning
D0083,2026-01-21 01:05:00,31.38,45.44,Critical
D0012,2026-01-21 01:10:00,37.6,61.24,Normal
D0045,2026-01-21 01:15:00,25.11,43.69,Warning
D0054,2026-01-21 01:20:00,25.03,62.21,Normal
D0081,2026-01-21 01:25:00,29.18,78.18,Critical
D0041,2026-01-21 01:30:00,20.29,84.34,Critical
D0014,2026-01-21 01:35:00,29.94,56.16,Critical
D0070,2026-01-21 01:40:00,28.74,45.71,Critical
D0090,2026-01-21 01:45:00,27.58,83.68,Warning
D0014,2026-01-21 01:50:00,29.93,36.0,Warning
D0044,2026-01-21 01:55:00,29.63,61.98,Warning
D0083,2026-01-21 02:00:00,29.89,50.05,Normal
D0056,2026-01-21 02:05:00,28.52,80.43,Normal
D0038,2026-01-21 02:10:00,25.29,46.57,Warning
